,Genome,Contig,q_start,q_end,Subject,s_start,s_end,strand
1604,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1,1476,1
1605,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces_eubayanus_DI49_5263,1,1494,1
1606,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces_pastorianus_GRS66_010945,1,1458,1
1607,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces##kudriavzevii_SKDZ_16G0730,1,1485,1
1608,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1485,1
1609,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces##mikatae_SMKI_06G3130,1,1491,1
1610,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces_pastorianus_GRS66_005211,1,1485,1
1611,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164707,Saccharomyces_cerevisiae_YPL204W,1,1485,1
1612,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164463,Torulaspora_globosa_HG536_0E05330,1,1286,1
1613,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164413,Naumovozyma_castellii_NCAS_0D03820,1,1158,1
1614,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164134,Tetrapisispora_phaffii_TPHA_0E02830,1,909,1
1615,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164151,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,926,1
1616,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164134,Zygotorulaspora_mrakii_HG535_0B00830,1,909,1
1617,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164134,Kazachstania_barnettii_KABA2_06S03410,1,909,1
1618,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164425,Torulaspora_delbrueckii_TDEL_0E05230,1,1239,1
1619,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163228,164128,Vanderwaltozyma_polyspora_Kpol_1033p51,4,903,1
1620,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164395,Kazachstania_africana_KAFR_0C02290,1,1143,1
1621,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164325,Lachancea_fermentati_LAFE_0C04588G,1,1079,1
1622,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164143,Kazachstania_barnettii_KABA2_04S02882,1,918,1
1623,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164388,Naumovozyma_dairenensis_NDAI_0I01070,1,1151,1
1624,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164130,Tetrapisispora_blattae_TBLA0B05310,1,905,1
1625,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164412,Nakaseomyces_glabratus_CAGL0H03553g,1,1217,1
1626,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164134,Kazachstania_saulgeensis_KASA_0K01848G,1,909,1
1627,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164340,Kazachstania_africana_KAFR_0K00320,1,1088,1
1628,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164421,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1,1233,1
1629,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164340,Kazachstania_exigua_HRR25_2,1,1085,1
1630,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164142,Kazachstania_saulgeensis_KASA_0P01430G,1,917,1
1631,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164421,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1,1224,1
1632,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164421,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1,1224,1
1633,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164134,Lachancea_lanzarotensis_LALA0_S05e05996g,1,909,1
1634,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164138,Kluyveromyces_lactis_KLLA0_D03168g,1,913,1
1635,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164419,Vanderwaltozyma_polyspora_Kpol_1002p53,1,1192,1
1636,GCA_947243795.1_Suva-ZP964_genomic.fna,OX365943.1,163226,164142,Kazachstania_exigua_HRR25_1,1,917,1
1637,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207836,Kazachstania_africana_KAFR_0K00320,1,1154,1
1638,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207815,Kazachstania_saulgeensis_KASA_0K01848G,1,1151,1
1639,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207801,Kazachstania_exigua_HRR25_2,1,1116,1
1640,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207765,Kazachstania_exigua_HRR25_1,1,1122,1
1641,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207827,Naumovozyma_castellii_NCAS_0D03820,1,1142,1
1642,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207815,Naumovozyma_dairenensis_NDAI_0I01070,1,1148,1
1643,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207815,Kazachstania_barnettii_KABA2_06S03410,1,1157,1
1644,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207771,Kazachstania_africana_KAFR_0C02290,1,1089,1
1645,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206661,207561,Vanderwaltozyma_polyspora_Kpol_1033p51,4,903,1
1646,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207705,Kazachstania_saulgeensis_KASA_0P01430G,1,1062,1
1647,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207568,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,910,1
1648,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207569,Tetrapisispora_phaffii_TPHA_0E02830,1,911,1
1649,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207701,Vanderwaltozyma_polyspora_Kpol_1002p53,1,1043,1
1650,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207570,Kazachstania_barnettii_KABA2_04S02882,1,912,1
1651,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207564,Tetrapisispora_blattae_TBLA0B05310,1,906,1
1652,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207834,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1181,1
1653,yHAB158_kazachstania_viticola_160519.fas,scf7180000050273,206659,207824,Saccharomyces_cerevisiae_YPL204W,1,1172,1
1654,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60190,61295,Naumovozyma_dairenensis_NDAI_0I01070,1103,1,-1
1655,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60207,61295,Kazachstania_saulgeensis_KASA_0K01848G,1089,1,-1
1656,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60207,61295,Kazachstania_exigua_HRR25_2,1068,1,-1
1657,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60123,61295,Kazachstania_exigua_HRR25_1,1191,1,-1
1658,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60132,61295,Kazachstania_africana_KAFR_0C02290,1143,1,-1
1659,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60123,61295,Kazachstania_saulgeensis_KASA_0P01430G,1191,1,-1
1660,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60190,61295,Kazachstania_africana_KAFR_0K00320,1088,1,-1
1661,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60190,61295,Kazachstania_barnettii_KABA2_06S03410,1112,1,-1
1662,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60117,61295,Naumovozyma_castellii_NCAS_0D03820,1155,1,-1
1663,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60194,61295,Kazachstania_barnettii_KABA2_04S02882,1123,1,-1
1664,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60190,61295,Vanderwaltozyma_polyspora_Kpol_1002p53,1112,1,-1
1665,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60390,61295,Tetrapisispora_blattae_TBLA0B05310,906,1,-1
1666,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60385,61295,Zygotorulaspora_mrakii_HG535_0B00830,911,1,-1
1667,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60393,61293,Vanderwaltozyma_polyspora_Kpol_1033p51,903,4,-1
1668,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60102,61295,Saccharomyces_cerevisiae_YPL204W,1203,1,-1
1669,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60102,61295,Saccharomyces_pastorianus_GRS66_005211,1203,1,-1
1670,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60097,61295,Saccharomyces##mikatae_SMKI_06G3130,1202,1,-1
1671,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60102,61295,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1203,1,-1
1672,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60387,61295,Kluyveromyces_lactis_KLLA0_D03168g,909,1,-1
1673,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60385,61295,Tetrapisispora_phaffii_TPHA_0E02830,911,1,-1
1674,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60388,61295,Torulaspora_delbrueckii_TDEL_0E05230,908,1,-1
1675,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60386,61295,Zygosaccharomyces_rouxii_ZYRO0G08866g,910,1,-1
1676,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60102,61295,Saccharomyces##kudriavzevii_SKDZ_16G0730,1203,1,-1
1677,yHAB158_kazachstania_viticola_160519.fas,scf7180000050302,60388,61295,Eremothecium_cymbalariae_Ecym_2202,908,1,-1
1678,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196029,197459,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1446,1,-1
1679,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196029,197459,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1446,1,-1
1680,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196029,197459,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1455,1,-1
1681,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196029,197459,Zygosaccharomyces_rouxii_ZYRO0G08866g,1506,1,-1
1682,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196225,197459,Torulaspora_globosa_HG536_0E05330,1279,1,-1
1683,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196239,197459,Torulaspora_delbrueckii_TDEL_0E05230,1253,1,-1
1684,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196285,197459,Nakaseomyces_glabratus_CAGL0H03553g,1199,1,-1
1685,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_pastorianus_GRS66_005211,1173,1,-1
1686,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_cerevisiae_YPL204W,1173,1,-1
1687,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196276,197459,Naumovozyma_castellii_NCAS_0D03820,1148,1,-1
1688,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces##kudriavzevii_SKDZ_16G0730,1173,1,-1
1689,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_pastorianus_GRS66_010945,1170,1,-1
1690,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_eubayanus_DI49_5263,1170,1,-1
1691,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_uvarum_SUVC_16G0780,1170,1,-1
1692,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1170,1,-1
1693,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196546,197459,Kazachstania_naganishii_KNAG_0F01980,914,1,-1
1694,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196284,197459,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1173,1,-1
1695,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196551,197459,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,909,1,-1
1696,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196345,197459,Lachancea_nothofagi_LANO_0E04126G,1088,1,-1
1697,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196333,197459,Vanderwaltozyma_polyspora_Kpol_1002p53,1118,1,-1
1698,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196276,197459,Naumovozyma_dairenensis_NDAI_0I01070,1166,1,-1
1699,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196274,197459,Saccharomyces##mikatae_SMKI_06G3130,1182,1,-1
1700,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196551,197459,Lachancea_meyersii_LAME_0B04214G,909,1,-1
1701,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196336,197459,Lachancea_mirantina_LAMI_0G10330G,1109,1,-1
1702,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196551,197459,Zygotorulaspora_mrakii_HG535_0B00830,909,1,-1
1703,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196551,197459,Tetrapisispora_phaffii_TPHA_0E02830,909,1,-1
1704,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196285,197459,Lachancea_dasiensis_LADA_0H10132G,1148,1,-1
1705,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196285,197459,Lachancea_thermotolerans_KLTH0H04158g,1151,1,-1
1706,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196552,197459,Kazachstania_naganishii_KNAG_0D01130,908,1,-1
1707,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196551,197459,Lachancea_lanzarotensis_LALA0_S05e05996g,909,1,-1
1708,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196285,197459,Lachancea_quebecensis_LAQU0_S08e03994g,1151,1,-1
1709,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196275,197459,Lachancea_fermentati_LAFE_0C04588G,1158,1,-1
1710,yHMPu5000034866_zygosaccharomyces_bisporus_160519.fas,flattened_line_6,196557,197457,Vanderwaltozyma_polyspora_Kpol_1033p51,903,4,-1
1711,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123194,124398,Nakaseomyces_glabratus_CAGL0H03553g,1235,1,-1
1712,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123491,124398,Kazachstania_naganishii_KNAG_0D01130,908,1,-1
1713,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123490,124398,Torulaspora_globosa_HG536_0E05330,909,1,-1
1714,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123490,124398,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,909,1,-1
1715,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123491,124386,Kazachstania_naganishii_KNAG_0F01980,908,13,-1
1716,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123284,124398,Kazachstania_africana_KAFR_0K00320,1088,1,-1
1717,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123489,124398,Lachancea_meyersii_LAME_0B04214G,910,1,-1
1718,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123199,124398,Saccharomyces_uvarum_SUVC_16G0780,1200,1,-1
1719,yHAB148_kazachstania_intestinalis_160519.fas,NODE_4_length_283908_cov_15.1447_ID_7,123199,124398,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1200,1,-1
1720,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29980,Kazachstania_africana_KAFR_0C02290,1,1138,1
1721,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29976,Naumovozyma_dairenensis_NDAI_0I01070,1,1149,1
1722,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29918,Naumovozyma_castellii_NCAS_0D03820,1,1073,1
1723,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29736,Kazachstania_saulgeensis_KASA_0K01848G,1,909,1
1724,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29741,Kazachstania_exigua_HRR25_1,1,914,1
1725,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29741,Kazachstania_barnettii_KABA2_04S02882,1,914,1
1726,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29736,Tetrapisispora_phaffii_TPHA_0E02830,1,909,1
1727,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29736,Zygosaccharomyces_rouxii_ZYRO0G08866g,1,909,1
1728,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29736,Kazachstania_exigua_HRR25_2,1,909,1
1729,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29741,Kazachstania_saulgeensis_KASA_0P01430G,1,914,1
1730,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29736,Kazachstania_barnettii_KABA2_06S03410,1,909,1
1731,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29736,Kluyveromyces_lactis_KLLA0_D03168g,1,909,1
1732,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29980,Vanderwaltozyma_polyspora_Kpol_1002p53,1,1162,1
1733,yHAB148_kazachstania_intestinalis_160519.fas,NODE_54_length_63951_cov_15.3249_ID_107,28828,29913,Saccharomyces##mikatae_SMKI_06G3130,1,1101,1
1734,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,192822,194288,Torulaspora_delbrueckii_TDEL_0E05230,1473,1,-1
1735,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,192822,194288,Torulaspora_globosa_HG536_0E05330,1488,1,-1
1736,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193043,194288,Zygosaccharomyces_parabailii_ZPAR0K01220_B,1244,1,-1
1737,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193043,194288,Zygosaccharomyces_bailii_FUGC01000003.1_cds_SJM83735.1_1,1235,1,-1
1738,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193043,194288,Zygosaccharomyces_parabailii_ZPAR0C01310_A,1235,1,-1
1739,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193045,194288,Nakaseomyces_glabratus_CAGL0H03553g,1235,1,-1
1740,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193056,194288,Kazachstania_naganishii_KNAG_0F01980,1233,1,-1
1741,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193036,194288,Zygotorulaspora_mrakii_HG535_0B00830,1271,1,-1
1742,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193050,194288,Saccharomyces_uvarum_SUVC_16G0780,1200,1,-1
1743,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193050,194288,Saccharomyces_bayanus_var.uvarum_Suva_16.102,1200,1,-1
1744,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193381,194288,Kazachstania_naganishii_KNAG_0D01130,908,1,-1
1745,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193005,194288,Saccharomyces##kudriavzevii_SKDZ_16G0730,1254,1,-1
1746,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,192969,194288,Saccharomyces_pastorianus_GRS66_010945,1302,1,-1
1747,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193381,194288,Kluyveromyces_marxianus_KLMA_10641_Corrected_start_codon,908,1,-1
1748,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193380,194288,Eremothecium_gossypii_AGOS_AFL091W,909,1,-1
1749,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,192967,194288,Saccharomyces_eubayanus_DI49_5263,1304,1,-1
1750,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193050,194288,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1203,1,-1
1751,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193005,194288,Saccharomyces_pastorianus_GRS66_005211,1254,1,-1
1752,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193036,194288,Zygosaccharomyces_rouxii_ZYRO0G08866g,1284,1,-1
1753,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193005,194288,Saccharomyces_cerevisiae_YPL204W,1254,1,-1
1754,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193372,194288,Lachancea_quebecensis_LAQU0_S08e03994g,917,1,-1
1755,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193376,194288,Lachancea_thermotolerans_KLTH0H04158g,913,1,-1
1756,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193378,194276,Lachancea_dasiensis_LADA_0H10132G,911,13,-1
1757,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193378,194288,Lachancea_lanzarotensis_LALA0_S05e05996g,911,1,-1
1758,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193376,194276,Lachancea_meyersii_LAME_0B04214G,913,13,-1
1759,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193378,194288,Lachancea_mirantina_LAMI_0G10330G,911,1,-1
1760,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193003,194288,Saccharomyces##mikatae_SMKI_06G3130,1250,1,-1
1761,yHMPu5000034881_torulaspora_pretoriensis_160519.fas,flattened_line_24,193378,194276,Lachancea_nothofagi_LANO_0E04126G,911,13,-1
1762,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220113,Kazachstania_exigua_HRR25_2,1,1189,1
1763,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220110,Kazachstania_saulgeensis_KASA_0K01848G,1,1219,1
1764,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220100,Naumovozyma_dairenensis_NDAI_0I01070,1,1197,1
1765,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220036,Kazachstania_barnettii_KABA2_06S03410,1,1142,1
1766,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220030,Kazachstania_africana_KAFR_0K00320,1,1112,1
1767,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,219808,Kazachstania_saulgeensis_KASA_0P01430G,1,923,1
1768,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220079,Naumovozyma_castellii_NCAS_0D03820,1,1158,1
1769,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220084,Kazachstania_exigua_HRR25_1,1,1205,1
1770,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220085,Vanderwaltozyma_polyspora_Kpol_1002p53,1,1192,1
1771,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220073,Kazachstania_africana_KAFR_0C02290,1,1155,1
1772,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220069,Kazachstania_barnettii_KABA2_04S02882,1,1190,1
1773,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220078,Saccharomyces_paradoxus_CP020257.1_cds_QHS76536.1_1,1,1190,1
1774,yHAB143_kazachstania_siamensis_160519.fas,NODE_2_length_404637_cov_14.9401_ID_3,218886,220088,Saccharomyces_eubayanus_DI49_5263,1,1200,1
